類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
公寓,WZA02056,興德里,臺北市萬華區萬大路493巷6號,"25.019897,121.498104",1,"46 ",
公寓,WZA02057,興德里,臺北市萬華區萬大路493巷32號,"25.01981,121.498814",1,"86 ",
公寓,WZA02058,興德里,臺北市萬華區萬大路493巷28弄7號,"25.019427,121.498782",1,"60 ",
公寓,WZA02059,興德里,臺北市萬華區萬大路445號,"25.020965,121.498461",1,"66 ",
公寓,WZA02060,興德里,臺北市萬華區萬大路493巷12弄14號,"25.019513,121.497962",1,"60 ",
公寓,WZA02061,興德里,臺北市萬華區萬大路493巷12弄16號,"25.019492,121.497949",1,"46 ",
公寓,WZA02062,興德里,臺北市萬華區萬大路493巷12弄20號,"25.01941,121.497901",1,"48 ",
公寓,WZA00936,興德里,臺北市萬華區富民路145巷35弄21號,"25.019234,121.500686",1,"313 ",
公寓,WZA00937,興德里,臺北市萬華區富民路145巷35弄8號,"25.019556,121.500733",1,"110 ",
公寓,WZA00938,興德里,臺北市萬華區富民路155巷27號,"25.018291,121.500744",1,"121 ",
公寓,WZA00939,興德里,臺北市萬華區富民路155巷37號,"25.01847,121.50105",1,"89 ",
公寓,WZA00940,興德里,臺北市萬華區富民路155巷39號,"25.018525,121.501131",1,"24 ",
公寓,WZA00941,興德里,臺北市萬華區富民路155巷63號,"25.018974,121.501639",1,"49 ",
公寓,WZA02063,興德里,臺北市萬華區富民路155巷31號,"25.018422,121.500851",1,"476 ",
公寓,WZA02065,興德里,臺北市萬華區富民路145巷35弄15號,"25.019354,121.500908",1,"300 ",
公寓,WZA00932,興德里,臺北市萬華區富民路145巷15弄50號,"25.019568,121.500497",1,"81 ",
公寓,WZA00933,興德里,臺北市萬華區富民路145巷15弄52號,"25.019468,121.50039",1,"90 ",
公寓,WZA00934,興德里,臺北市萬華區富民路145巷15弄84號,"25.019022,121.499525",1,"40 ",
公寓,WZA01154,興德里,臺北市萬華區萬大路449巷28弄5號,"25.020078,121.499262",1,"48 ",
公寓,WZA01168,興德里,臺北市萬華區萬大路493巷50號,"25.019836,121.499269",1,"3500 ",
公寓,WZA01171,興德里,臺北市萬華區萬大路493巷48弄25號,"25.019158,121.49938",1,"429 ",
公寓,WZA01173,興德里,臺北市萬華區萬大路493巷58弄12號,"25.019991,121.500288",1,"150 ",
公寓,WZA02065,興德里,臺北市萬華區萬大路493巷48弄3號,"25.01971,121.499422",1,"70 ",
公寓,WZA02066,興德里,臺北市萬華區萬大路493巷48弄5號,"25.019783,121.499532",1,"80 ",
公寓,WZA02067,興德里,臺北市萬華區萬大路493巷48弄9號,"25.019873,121.499678",1,"74 ",
公寓,WZA02068,興德里,臺北市萬華區萬大路493巷48弄7號,"25.019822,121.499589",1,"68 ",
公寓,WZA02069,興德里,臺北市萬華區萬大路493巷48弄11號,"25.019925,121.499926",1,"80 ",
公寓,WZA02070,興德里,臺北市萬華區萬大路493巷48弄13號,"25.019883,121.499859",1,"72 ",
公寓,WZA02071,興德里,臺北市萬華區萬大路493巷48弄15號,"25.019736,121.499643",1,"69 ",
公寓,WZA02072,興德里,臺北市萬華區萬大路493巷48弄17號,"25.019781,121.499712",1,"82 ",
公寓,WZA02073,興德里,臺北市萬華區萬大路493巷48弄19號,"25.019674,121.499548",1,"62 ",
公寓,WZA02074,興德里,臺北市萬華區萬大路493巷48弄21號,"25.019606,121.499463",1,"81 ",
公寓,WZA02075,興德里,臺北市萬華區萬大路493巷48弄23號,"25.019624,121.499488",1,"76 ",
公寓,WZA02076,興德里,臺北市萬華區萬大路493巷48弄23號之2,"25.019555,121.499377",1,"80 ",
公寓,WZA02077,興德里,臺北市萬華區萬大路493巷48弄23號之4,"25.019504,121.499294",1,"68 ",
公寓,WZA02078,興德里,臺北市萬華區萬大路493巷48弄23號之5,"25.019476,121.499256",1,"72 ",
公寓,WZA02079,興德里,臺北市萬華區萬大路493巷48弄23-6號,"25.019386,121.499495",1,"76 ",
公寓,WZA02080,興德里,臺北市萬華區萬大路493巷48弄25號,"25.019158,121.49938",1,"80 ",
公寓,WZA02081,興德里,臺北市萬華區萬大路493巷48弄23號之8,"25.019479,121.499636",1,"68 ",
公寓,WZA02082,興德里,臺北市萬華區萬大路493巷48弄23號之9,"25.019524,121.499703",1,"72 ",
公寓,WZA00329,錦德里,臺北市萬華區西園路二段279號之6,"25.029691,121.501098",1,"794 ",
公寓,"WZA00366 ",錦德里,臺北市萬華區西園路二段261巷12弄2號,"25.025362,121.492703",1,"90 ",
公寓,WZA00367,錦德里,臺北市萬華區西園路二段261巷20弄30號,"25.024761,121.492745",1,"265 ",
公寓,"WZA00368 ",錦德里,臺北市萬華區西園路二段261巷20弄36號,"25.024705,121.492624",1,"364 ",
公寓,"WZA00369 ",錦德里,臺北市萬華區西園路二段261巷22弄29號,"25.024241,121.492697",1,"29 ",
公寓,"WZA00378 ",錦德里,臺北市萬華區西園路二段261巷22弄1號之2,"25.024654,121.493177",1,"72 ",
公寓,"WZA00379 ",錦德里,臺北市萬華區西園路二段261巷22弄1號之4,"25.024654,121.493177",1,"45 ",
公寓,WZA02433,錦德里,臺北市萬華區錦德里寶興街65巷29號,"25.026515,121.493982",1,"540 ",
公寓,"WZA00370 ",錦德里,臺北市萬華區西園路二段281巷10號,"25.024463,121.491864",1,"86 ",
公寓,"WZA00371 ",錦德里,臺北市萬華區西園路二段281巷12號,"25.024405,121.491972",1,"54 ",
公寓,"WZA00372 ",錦德里,臺北市萬華區西園路二段281巷14號,"25.024362,121.492014",1,"302 ",
公寓,"WZA00373 ",錦德里,臺北市萬華區西園路二段281巷18號,"25.024291,121.492088",1,"132 ",
公寓,"WZA00374 ",錦德里,臺北市萬華區西園路二段281巷24號,"25.024206,121.492174",1,"84 ",
公寓,WZA00375,錦德里,臺北市萬華區西園路二段281巷28號,"25.024009,121.492231",1,"3482 ",
公寓,"WZA00376 ",錦德里,臺北市萬華區西園路二段281巷30號,"25.023734,121.492447",1,"81 ",
公寓,WZA00377,錦德里,臺北市萬華區西園路二段281巷32號,"25.023467,121.492802",1,"38 ",
公寓,"WZA00380 ",錦德里,臺北市萬華區西園路二段281巷6弄30號,"25.024165,121.491304",1,"61 ",
公寓,WZA01281,錦德里,臺北市萬華區德昌街274號,"25.023012,121.491966",1,"73 ",
公寓,"WZA01293 ",錦德里,臺北市萬華區德昌街272巷01號,"25.023254,121.491951",1,"722 ",
公寓,WZA01294,錦德里,臺北市萬華區德昌街272巷13號,"25.023668,121.491739",1,"110 ",
公寓,WZA00322,錦德里,臺北市萬華區西園路二段249號,"25.026056,121.492963",1,"26 ",
公寓,WZA00325,錦德里,臺北市萬華區西園路二段251號之2地下第1層,"25.025955,121.492842",1,"26 ",
公寓,WZA02253,錦德里,臺北市萬華區環河南路三段159號,"25.022918,121.491664",1,"357 ",
公寓,WZA02289,錦德里,臺北市萬華區寶興路140巷52號,"25.023606,121.493066",1,"386 ",
公寓,WZA00324,錦德里,臺北市萬華區西園路二段251號之1,"25.025995,121.492891",1,"29 ",
公寓,WZA00323,錦德里,臺北市萬華區西園路二段251號,"25.026015,121.492915",1,"29 ",
大樓,WZA00326,錦德里,臺北市萬華區西園路二段253號,"25.025929,121.492812",1,"420 ",
公寓,WZA00364,錦德里,臺北市萬華區西園路二段261巷1號,"25.025711,121.492766",1,"213 ",
公寓,WZA00365,錦德里,臺北市萬華區西園路二段261巷3號,"25.0256,121.49285",1,"358 ",
公寓,WZA01417,錦德里,臺北市萬華區寶興街68巷16號,"25.026157,121.493613",1,"104 ",
公寓,WZA01418,錦德里,臺北市萬華區寶興街68巷7號,"25.026156,121.493855",1,"158 ",
公寓,WZA01419,錦德里,臺北市萬華區寶興街80巷32號,"25.025487,121.493598",1,"157 ",
公寓,WZA02267,錦德里,臺北市萬華區西園路二段243號,"25.026547,121.493543",1,"34 ",
公寓,WZA01414,錦德里,臺北市萬華區錦德里寶興街126巷1號,"25.024906,121.49455",1,"688 ",
公寓,WZA01413,錦德里,臺北市萬華區錦德里寶興街92號,"25.025874,121.494314",1,"373 ",
公寓,WZA00451,雙園里,臺北市萬華區西藏路350號,"25.029522,121.499356",1,"166 ",
公寓,WZA00452,雙園里,臺北市萬華區西藏路352號,"25.029516,121.499269",1,"220 ",
公寓,WZA00453,雙園里,臺北市萬華區西藏路436號,"25.02938,121.497077",1,"70 ",
公寓,WZA00454,雙園里,臺北市萬華區西藏路446號,"25.02934,121.496879",1,"97 ",
公寓,WZA00455,雙園里,臺北市萬華區西藏路446-1號,"25.029322,121.496816",1,"253 ",
公寓,WZA00908,雙園里,臺北市萬華區莒光路293號,"25.030995,121.499337",1,"658 ",
公寓,WZA00913,雙園里,臺北市萬華區莒光路283巷15-1號,"25.030595,121.499737",1,"41 ",
公寓,WZA00914,雙園里,臺北市萬華區莒光路283巷15-2號,"25.030594,121.499808",1,"50 ",
公寓,WZA00915,雙園里,臺北市萬華區莒光路283巷19弄1號,"25.030895,121.499675",1,"104 ",
公寓,WZA00916,雙園里,臺北市萬華區莒光路283巷3弄14號,"25.030764,121.499921",1,"16 ",
公寓,WZA00917,雙園里,臺北市萬華區莒光路283巷3弄22號,"25.030892,121.499714",1,"25 ",
公寓,WZA00918,雙園里,臺北市萬華區莒光路299巷9號,"25.030562,121.499225",1,"414 ",
公寓,WZA02164,雙園里,臺北市萬華區莒光路299巷5號,"25.030711,121.499217",1,"66 ",
公寓,WZA02339,雙園里,臺北市萬華區萬大路90巷9號,"25.030231,121.499652",3,"1129 ",
公寓,WZA02344,雙園里,臺北市萬華區萬大路90巷22號,"25.030366,121.499551",1,"851 ",
公寓,WZA02348,雙園里,臺北市萬華區莒光路299巷17號,"25.030142,121.499225",3,"1224 ",
公寓,WZA00315,雙園里,臺北市萬華區西園路二段109號,"25.030145,121.496512",1,"130 ",
公寓,WZA00320,雙園里,臺北市萬華區西園路二段161號,"25.02891,121.495898",1,"158 ",
公寓,WZA00339,雙園里,臺北市萬華區西藏路93號,"25.02962,121.503435",1,"137 ",
公寓,WZA00340,雙園里,臺北市萬華區西園路二段99號,"25.030346,121.496619",2,"693 ",
公寓,WZA02165,雙園里,臺北市萬華區西藏路448號,"25.029308,121.49675",1,"253 ",
公寓,WZA02166,雙園里,臺北市萬華區西園路二段153-159號,"25.029212,121.496052",1,"834 ",
大樓,WZA02238,雙園里,臺北市萬華區西園路二段127號,"25.029651,121.496274",2,"1678 ",
大樓,WZA02356,雙園里,臺北市萬華區西園路二段147號,"25.029371,121.496127",2,"926 ",
大樓,WZA02413,雙園里,臺北市萬華區西園路二段81巷9號,"25.030417,121.497254",1,"359 ",
公寓,WZA00447,雙園里,臺北市萬華區西藏路320號,"25.029555,121.500272",1,"276 ",
公寓,WZA00448,雙園里,臺北市萬華區西藏路332號,"25.029537,121.499968",1,"56 ",
公寓,WZA00449,雙園里,臺北市萬華區西藏路336號,"25.029534,121.499827",1,"317 ",
公寓,WZA00450,雙園里,臺北市萬華區西藏路348號,"25.029529,121.499449",1,"153 ",
公寓,WZA00467,雙園里,臺北市萬華區西藏路330巷1號,"25.029677,121.499942",1,"69 ",
公寓,WZA00468,雙園里,臺北市萬華區西藏路330巷2號,"25.029693,121.500108",1,"60 ",
公寓,WZA00469,雙園里,臺北市萬華區西藏路330巷6號,"25.02979,121.500103",1,"49 ",
公寓,WZA01061,雙園里,臺北市萬華區萬大112號,"25.041523,121.503449",1,"73 ",
公寓,WZA01099,雙園里,臺北市萬華區萬大路68號,"25.03084,121.500412",1,"974 ",
公寓,WZA01101,雙園里,臺北市萬華區萬大路94號,"25.030239,121.500399",1,"125 ",
公寓,WZA01101,雙園里,臺北市萬華區萬大路84巷1號,"25.030477,121.500283",1,"132 ",
公寓,WZA01189,雙園里,臺北市萬華區萬大路84巷3號,"25.030581,121.50015",1,"294 ",
公寓,WZA01190,雙園里,臺北市萬華區萬大路84巷6號,"25.030705,121.499996",1,"38 ",
公寓,WZA02167,雙園里,臺北市萬華區萬大路86號,"25.030443,121.500395",1,"133 ",
公寓,WZA02168,雙園里,臺北市萬華區萬大路88號號,"25.030377,121.500401",1,"160 ",
公寓,WZA02169,雙園里,臺北市萬華區萬大路102號,"25.030076,121.500393",1,"160 ",
公寓,WZA02170,雙園里,臺北市萬華區萬大104號,"25.02455,121.497427",1,"160 ",
公寓,WZA02171,雙園里,臺北市萬華區萬大路108號,"25.029935,121.500393",1,"160 ",
公寓,WZA02172,雙園里,臺北市萬華區萬大84巷5號,"25.030647,121.50006",1,"200 ",
公寓,WZA02173,雙園里,臺北市萬華區萬大路84巷7號,"25.030578,121.500005",1,"200 ",
公寓,WZA02174,雙園里,臺北市萬華區萬大路90巷1號,"25.030197,121.499932",1,"1333 ",
公寓,WZA02175,雙園里,臺北市萬華區西藏路330巷3號,"25.029744,121.499939",1,"200 ",
公寓,WZA02176,雙園里,臺北市萬華區西藏路330巷4號,"25.029745,121.500106",1,"200 ",
公寓,WZA02177,雙園里,臺北市萬華區西藏路338號,"25.02953,121.499771",1,"200 ",
公寓,WZA02178,雙園里,臺北市萬華區西藏路340號,"25.02953,121.499689",1,"200 ",
公寓,WZA02179,雙園里,臺北市萬華區西藏路342號,"25.029527,121.499651",1,"200 ",
公寓,WZA02180,雙園里,臺北市萬華區西藏路346號,"25.029525,121.499542",1,"200 ",
公寓,WZA00335,雙園里,臺北市萬華區西園路二段45號,"25.031562,121.497264",1,"94 ",
公寓,WZA00336,雙園里,臺北市萬華區西園路二段45-1號,"25.031509,121.497232",1,"34 ",
公寓,WZA00907,雙園里,臺北市萬華區莒光路282-1號,"25.031251,121.498754",1,"148 ",
公寓,WZA00910,雙園里,臺北市萬華區莒光路336號,"25.031241,121.497359",1,"641 ",
公寓,WZA00919,雙園里,臺北市萬華區莒光路300巷6弄1號,"25.031573,121.498388",1,"882 ",
公寓,WZA00920,雙園里,臺北市萬華區莒光路322巷5.7號,"25.031404,121.497569",1,"128 ",
公寓,WZA01068,雙園里,臺北市萬華區萬大路20號,"25.032171,121.500456",1,"9 ",
公寓,WZA01299,雙園里,臺北市萬華區興寧街75號,"25.032291,121.499706",1,"152 ",
公寓,WZA02181,雙園里,臺北市萬華區興寧街66巷3號,"25.031965,121.499607",1,"26 ",
公寓,WZA02182,雙園里,臺北市萬華區興寧街50號,"25.032202,121.500286",1,"33 ",
公寓,WZA02183,雙園里,臺北市萬華區興寧街58號,"25.032191,121.500035",1,"33 ",
公寓,WZA02184,雙園里,臺北市萬華區興寧街62-64號,"25.032146,121.499889",1,"148 ",
公寓,WZA02185,雙園里,臺北市萬華區興寧街67號,"25.032291,121.499891",1,"10 ",
公寓,WZA02186,雙園里,臺北市萬華區興寧街77號,"25.032457,121.499621",1,"148 ",
公寓,WZA02189,雙園里,臺北市萬華區萬大路14號,"25.032392,121.500448",1,"26 ",
公寓,WZA02190,雙園里,臺北市萬華區萬大路20號,"25.032171,121.500456",1,"9 ",
公寓,WZA02191,雙園里,臺北市萬華區莒光路310號,"25.031264,121.498024",1,"40 ",
公寓,WZA02255,雙園里,臺北市萬華區莒光路250.260號,"25.030937,121.497001",1,"1538 ",
大樓,WZA02367,雙園里,臺北市萬華區莒光路220號,"25.031316,121.500389",2,"2362 ",
公寓,WZA00341,雙園里,臺北市萬華區西園路二段11巷13號,"25.032482,121.49869",1,"53 ",
公寓,WZA00342,雙園里,臺北市萬華區西園路二段11巷18號,"25.032322,121.498627",1,"33 ",
公寓,WZA00343,雙園里,臺北市萬華區西園路二段11巷20號,"25.032342,121.498675",1,"174 ",
公寓,WZA00344,雙園里,臺北市萬華區西園路二段11巷7號,"25.032423,121.498484",1,"21 ",
公寓,WZA01300,雙園里,臺北市萬華區興寧街66巷2弄4-1號,"25.031708,121.499412",1,"78 ",
公寓,WZA01301,雙園里,臺北市萬華區興寧街66巷6號,"25.031835,121.499611",1,"85 ",
公寓,WZA01302,雙園里,臺北市萬華區興寧街66巷2弄6號,"25.032021,121.499374",1,"273 ",
公寓,WZA01303,雙園里,臺北市萬華區興寧街66巷2弄18號,"25.031957,121.499061",1,"262 ",
公寓,WZA01304,雙園里,臺北市萬華區興寧街66巷2弄2號,"25.031775,121.499407",1,"80 ",
公寓,WZA01305,雙園里,臺北市萬華區興寧街66巷2弄26號,"25.031935,121.498851",1,"432 ",
公寓,WZA01306,雙園里,臺北市萬華區興寧街66巷2弄16-18號,"25.03197,121.499131",1,"484 ",
公寓,WZA01307,雙園里,臺北市萬華區興寧街66巷2弄26-28號,"25.031765,121.498864",1,"208 ",
公寓,WZA02192,雙園里,臺北市萬華區興寧街66巷2弄20號,"25.03195,121.49902",1,"128 ",
公寓,WZA02193,雙園里,臺北市萬華區興寧街66巷2弄2-2號,"25.031708,121.499412",1,"128 ",
公寓,WZA02194,雙園里,臺北市萬華區興寧街70號,"25.032239,121.499562",1,"706 ",
公寓,WZA02195,雙園里,臺北市萬華區西園路二段11巷9號,"25.03244,121.498545",1,"85 ",
公寓,WZA02196,雙園里,臺北市萬華區西園路二段11巷6號,"25.032253,121.49842",1,"20 ",
公寓,WZA02197,雙園里,臺北市萬華區西園路二段11巷8號,"25.03226,121.498456",1,"53 ",
公寓,WZA02198,雙園里,臺北市萬華區西園路二段11巷10號,"25.032276,121.498481",1,"22 ",
公寓,WZA02199,雙園里,臺北市萬華區西園路二段13巷10號,"25.031782,121.49822",1,"85 ",
公寓,WZA02200,雙園里,臺北市萬華區西園路二段11巷11號,"25.03245,121.498589",1,"84 ",
公寓,WZA02201,雙園里,臺北市萬華區西園路二段11巷12號,"25.032291,121.498531",1,"60 ",
公寓,WZA02202,雙園里,臺北市萬華區西園路二段11巷14號,"25.032292,121.498555",1,"93 ",
公寓,WZA02203,雙園里,臺北市萬華區西園路二段11巷16號,"25.032305,121.498597",1,"32 ",
公寓,WZA02204,雙園里,臺北市萬華區艋舺大道260巷1號,"25.032836,121.498349",1,"160 ",
公寓,WZA02205,雙園里,臺北市萬華區艋舺大道260巷2號,"25.032836,121.498349",1,"160 ",
公寓,WZA02206,雙園里,臺北市萬華區艋舺大道242巷3號,"25.03253,121.498923",1,"400 ",
公寓,WZA02207,雙園里,臺北市萬華區艋舺大道242巷4號,"25.032539,121.498988",1,"400 ",
公寓,WZA02208,雙園里,臺北市萬華區艋舺大道246號,"25.03265,121.498714",1,"84 ",
公寓,WZA02209,雙園里,臺北市萬華區艋舺大道252號,"25.032637,121.498521",1,"89 ",
公寓,WZA02210,雙園里,臺北市萬華區艋舺大道214號,"25.032679,121.499118",1,"89 ",
公寓,WZA02309,雙園里,臺北市萬華區西園路二段9之1號,"25.032222,121.498273",1,"632 ",
大樓,WZA02403,雙園里,臺北市萬華區艋舺大道260號,"25.032836,121.498349",1,"5578 ",
雙園國小,WZA00909,雙園里,臺北市萬華區莒光路315號,"25.031255,121.497747",1,"797 ",
大樓,WZA00111,騰雲里,臺北市萬華區中華路二段598-1號,"25.024594,121.509388",1,"905 ",
大樓,WZA00112,騰雲里,臺北市萬華區中華路二段600號,"25.024502,121.50997",3,"10052 ",
大樓,WZA00113,騰雲里,臺北市萬華區中華路二段664號,"25.024304,121.510938",1,"4581 ",
大樓,WZA00115,騰雲里,臺北市萬華區中華路二段664號,"25.024304,121.510938",1,"906 ",
大樓,WZA01676,騰雲里,臺北市萬華區中華路二段680號,"25.02407,121.511501",1,"169 ",
大樓,WZA01719,騰雲里,臺北市萬華區中華路二段596巷2號,"25.024567,121.509398",1,"253 ",
大樓,WZA02227,騰雲里,臺北市萬華區中華路二段606巷3號,"25.023755,121.509945",1,"850 ",
大樓,WZA01677,騰雲里,臺北市萬華區國興路1巷5號,"25.024142,121.50918",1,"133 ",
大樓,WZA01678,騰雲里,臺北市萬華區國興路1巷7號,"25.023906,121.509271",1,"106 ",
大樓,WZA01679,騰雲里,臺北市萬華區國興路1巷9號,"25.023776,121.509047",1,"266 ",
大樓,WZA01680,騰雲里,臺北市萬華區國興路1巷11號,"25.023523,121.509085",1,"106 ",
大樓,WZA01681,騰雲里,臺北市萬華區水源路195號,"25.023223,121.50919",1,"133 ",
